0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.173426873571546e-05,6.841488923898822e-05,-0.06634322291392711,-0.08956128535493402,-0.08219650975572473,0.0,-0.035599036705551944,-0.05599669592591465,-0.09297818541867264,-0.09909448043909849,-0.14383144563540548,0.0
0.0,8.191414597009218e-05,7.408111763417178e-05,3.770853899877248e-05,-0.0861273278660221,-0.05991245611537595,0.0,-0.09978835898089232,-0.10375021603733438,-0.08041365757528285,-0.07558834316604758,-0.13580300608135856,0.0
0.0,8.249686879365956e-05,8.210111963704385e-05,7.715042340144406e-05,-0.0565221735252669,-0.05684154955468171,-0.09200021586045566,-0.09499528589954837,-0.10340343242379559,-0.07050052427610853,-0.09910601645667955,-0.10543149112620276,0.0
0.0,8.239733152308403e-05,8.205478762609488e-05,7.785663967132984e-05,-0.08337566393458587,-0.08275710054397702,0.0,-0.08163760540569978,-0.1071373326898994,-0.11461223108524647,-0.11343306350614303,-0.12884799186686927,0.0
0.0,8.205434926019783e-05,8.151077102291587e-05,8.017152202108643e-05,-0.07697114896746964,-0.10577774282221655,0.0,-0.0875487630476631,-0.10338442482478805,-0.11188287986128988,-0.11812644719637634,-0.11585386646060322,0.0
0.0,0.0,7.859710884748547e-05,0.0,0.0,0.0,0.0,-0.0853256140178012,-0.10719515644382943,-0.08712948422469537,-0.14165435982259264,-0.13654919395032358,0.0
0.0,-0.08661188107922219,-0.08974766162491411,-0.084715479930584,-0.08060190034839446,-0.08340041326927217,0.0,0.0,0.0,-0.06559888840417231,0.0,0.0,0.0
0.0,-0.08291906111119834,-0.08734341394478011,-0.109139544498731,-0.11665816825077571,-0.09470854799173581,0.0,-0.026951954371697593,-0.023163346099794865,-0.009000631782303214,0.013676485334673263,0.013865872005353788,0.0
0.0,-0.10008432240792388,-0.08907802735733558,-0.10219173954980112,-0.09891946596210026,-0.09952372309113476,0.0,-0.02794444797455103,-0.017756934778568465,-0.009535726591567982,-0.0024543090374563713,-0.004458659975499655,0.0
0.0,-0.06591251328259325,-0.06287623918394307,-0.08780303674652791,-0.09460594281830888,-0.09147665218396407,-0.06645431973875714,-0.04988152836057983,-0.014702216958927029,0.0033189064169322977,-0.004716421541732945,0.013821502174291891,0.0
0.0,-0.04513259701143494,-0.07745912087640114,-0.06715800877916589,-0.11866537806403962,-0.09639903966801545,0.0,-0.05894754375427326,-0.03618185151235587,-0.00702309526606259,0.22797640921871704,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
